Area,Item,Year,Area_Harvested_ha,Production_ton,Yield_kg_ha
Dominican Republic,Cucumbers and gherkins,2020,785.0,13676.49,17411.8
Dominican Republic,Cucumbers and gherkins,2021,775.0,13504.34,17427.1
Dominican Republic,Cucumbers and gherkins,2022,705.0,13071.1,18535.2
Dominican Republic,Cucumbers and gherkins,2023,835.0,18881.58,22623.2
Dominican Republic,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,171281.03645017848,52.8,12705.65079886103
Dominican Republic,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,171281.03645017848,55.2,12705.65079886103
Dominican Republic,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,171281.03645017848,66.0,12705.65079886103
Dominican Republic,Lemons and limes,2019,27726.0,37785.27,1362.8
Dominican Republic,Lemons and limes,2020,28506.0,44299.5,1554.0
Dominican Republic,Lemons and limes,2021,30013.0,46948.52,1564.3
Dominican Republic,Lemons and limes,2022,34124.0,62456.67,1830.3
Dominican Republic,Lemons and limes,2023,44735.0,82962.52,1854.5
Dominican Republic,Lettuce and chicory,2019,1554.0,6264.68,4030.6
Dominican Republic,Lettuce and chicory,2020,1556.0,6219.03,3995.7
Dominican Republic,Lettuce and chicory,2021,1533.0,6126.03,3995.9
Dominican Republic,Lettuce and chicory,2022,1647.0,6638.59,4029.8
Dominican Republic,Lettuce and chicory,2023,1774.0,8202.12,4624.7
Dominican Republic,Okra,2021,1131.0,7424.0,6564.1
Dominican Republic,Okra,2022,1645.0,8934.0,5431.0
Dominican Republic,Okra,2023,1938.0,12606.0,6504.6
Dominican Republic,Oranges,2019,23909.0,134459.77,5623.8
Dominican Republic,Oranges,2020,17562.0,97177.15,5533.5
Dominican Republic,Oranges,2021,17607.0,98301.82,5583.1
Dominican Republic,Oranges,2022,17134.0,100009.03,5836.8
Dominican Republic,Oranges,2023,18834.0,113134.16,6006.9
Dominican Republic,Palm kernels,2019,171281.03645017848,15000.0,12705.65079886103
Dominican Republic,Palm kernels,2020,171281.03645017848,16000.0,12705.65079886103
Dominican Republic,Palm kernels,2021,171281.03645017848,17000.0,12705.65079886103
Dominican Republic,Palm kernels,2022,171281.03645017848,18000.0,12705.65079886103
Dominican Republic,"Peas, dry",2019,463.0,426.01,919.7
Dominican Republic,"Peas, dry",2020,481.0,439.62,913.5
Dominican Republic,"Peas, dry",2021,469.0,440.66,939.6
Dominican Republic,"Peas, dry",2022,471.0,442.97,940.2
Dominican Republic,"Peas, dry",2023,474.0,445.29,939.8
Dominican Republic,"Pigeon peas, dry",2019,23307.0,25506.35,1094.4
Dominican Republic,"Pigeon peas, dry",2020,20662.0,22405.67,1084.4
Dominican Republic,"Pigeon peas, dry",2021,20432.0,22248.76,1088.9
Dominican Republic,"Pigeon peas, dry",2022,20815.0,23310.25,1119.9
Dominican Republic,"Pigeon peas, dry",2023,21904.0,25179.3,1149.5
Dominican Republic,Pineapples,2019,8751.0,461024.68,52681.0
Dominican Republic,Pineapples,2020,7415.0,428599.29,57801.9
Dominican Republic,Pineapples,2021,7641.0,443226.26,58004.8
Dominican Republic,Pineapples,2022,7630.0,496872.87,65124.7
Dominican Republic,Pineapples,2023,8506.0,748353.62,87978.0
Dominican Republic,Plantains and cooking bananas,2019,48977.0,1027490.74,20978.9
Dominican Republic,Plantains and cooking bananas,2020,45055.0,1155151.54,25638.9
Dominican Republic,Plantains and cooking bananas,2021,48416.0,1075526.63,22214.1
Dominican Republic,Plantains and cooking bananas,2022,54299.0,1151333.0,21203.6
Dominican Republic,Plantains and cooking bananas,2023,58064.0,1335000.36,22991.9
Dominican Republic,Pomelos and grapefruits,2019,1061.0,6329.31,5967.2
Dominican Republic,Pomelos and grapefruits,2020,504.0,2864.56,5684.8
Dominican Republic,Pomelos and grapefruits,2021,444.0,2492.7,5618.6
Dominican Republic,Pomelos and grapefruits,2022,395.0,1561.19,3956.8
Dominican Republic,Pomelos and grapefruits,2023,509.0,5440.13,10689.7
Dominican Republic,Potatoes,2019,3503.0,94055.84,26852.1
Dominican Republic,Potatoes,2020,3345.0,89124.83,26641.8
Dominican Republic,Potatoes,2021,3413.0,90801.77,26608.0
Dominican Republic,Potatoes,2022,3357.0,92425.03,27534.2
Dominican Republic,Potatoes,2023,3645.0,104620.72,28705.4
Dominican Republic,Raw hides and skins of goats or kids,2019,171281.03645017848,154.21,19.0
Dominican Republic,Raw hides and skins of goats or kids,2020,171281.03645017848,151.07,19.0
Dominican Republic,Raw hides and skins of goats or kids,2021,171281.03645017848,149.51,19.0
Dominican Republic,Raw hides and skins of goats or kids,2022,171281.03645017848,148.06,19.0
Dominican Republic,Raw hides and skins of goats or kids,2023,171281.03645017848,146.65,19.0
Dominican Republic,Rice,2019,178727.0,919464.0,5144.5
Dominican Republic,Rice,2020,183179.0,934754.0,5103.0
Dominican Republic,Rice,2021,191194.0,1006394.0,5263.7
Dominican Republic,Rice,2022,197836.0,1029316.0,5202.9
Dominican Republic,Rice,2023,187527.0,947005.0,5050.0
Dominican Republic,"Sisal, raw",2019,174.0,34.04,195.9
Dominican Republic,"Sisal, raw",2020,175.0,34.12,194.9
Dominican Republic,"Sisal, raw",2021,176.0,34.14,193.8
Dominican Republic,"Sisal, raw",2022,175.0,34.1,194.8
Dominican Republic,"Sisal, raw",2023,175.0,34.12,194.5
Dominican Republic,Sorghum,2019,497.0,698.95,1407.5
Dominican Republic,Sorghum,2020,245.0,356.26,1452.8
Dominican Republic,Sorghum,2021,223.0,321.87,1444.1
Dominican Republic,Sorghum,2022,156.0,224.21,1439.2
Dominican Republic,Sorghum,2023,194.0,287.32,1484.4
Dominican Republic,Sugar cane,2019,123643.0,4895891.0,39597.1
Dominican Republic,Sugar cane,2020,123618.0,5317273.0,43013.7
Dominican Republic,Sugar cane,2021,123595.0,5505530.0,44544.8
Dominican Republic,Sugar cane,2022,118046.0,5618097.0,47592.3
Dominican Republic,Sugar cane,2023,111767.0,4571919.0,40905.8
Dominican Republic,Sweet potatoes,2019,6914.0,54854.85,7933.5
Dominican Republic,Sweet potatoes,2020,6825.0,57141.78,8372.3
Dominican Republic,Sweet potatoes,2021,6929.0,58206.7,8400.5
Dominican Republic,Sweet potatoes,2022,7256.0,62243.33,8578.0
Dominican Republic,Sweet potatoes,2023,7979.0,75043.66,9405.1
Dominican Republic,"Tangerines, mandarins, clementines",2021,1733.0,12263.0,7076.2
Dominican Republic,"Tangerines, mandarins, clementines",2022,1849.0,13432.0,7264.5
Dominican Republic,"Tangerines, mandarins, clementines",2023,1876.0,14212.0,7575.7
Dominican Republic,Tomatoes,2019,6886.0,261604.48,37990.9
Dominican Republic,Tomatoes,2020,6413.0,264656.0,41266.8
Dominican Republic,Tomatoes,2021,6259.0,258168.0,41247.8
Dominican Republic,Tomatoes,2022,6112.0,244586.0,40017.3
Dominican Republic,Tomatoes,2023,7219.0,290990.0,40311.4
Dominican Republic,Watermelons,2019,1008.0,425172.0,421797.6
Dominican Republic,Watermelons,2020,1115.0,430549.46,386306.4
Dominican Republic,Watermelons,2021,1139.0,441671.96,387816.7
Dominican Republic,Watermelons,2022,2058.0,641629.15,311814.3
Dominican Republic,Watermelons,2023,2453.0,828479.54,337743.7
Dominican Republic,Yams,2019,4924.0,32338.26,6568.0
Dominican Republic,Yams,2020,4293.0,30276.74,7053.0
Dominican Republic,Yams,2021,4469.0,31539.08,7058.0
Dominican Republic,Yams,2022,4875.0,37078.85,7606.5
Dominican Republic,Yams,2023,5475.0,45806.26,8366.3
Dominican Republic,Yautia,2019,4534.0,30357.82,6695.3
Dominican Republic,Yautia,2020,4800.0,36257.37,7553.8
Dominican Republic,Yautia,2021,4795.0,36168.49,7543.4
Dominican Republic,Yautia,2022,5551.0,50256.08,9053.1
Dominican Republic,Yautia,2023,6197.0,64881.62,10469.1
Ecuador,"Agave fibres, raw, n.e.c.",2019,3372.0,4580.67,1358.4
Ecuador,"Agave fibres, raw, n.e.c.",2020,3389.0,4493.06,1325.7
Ecuador,"Agave fibres, raw, n.e.c.",2021,3356.0,4580.65,1364.9
Ecuador,"Agave fibres, raw, n.e.c.",2022,3378.0,4551.46,1347.3
Ecuador,"Agave fibres, raw, n.e.c.",2023,3400.0,4541.73,1335.8
Ecuador,Apples,2019,1368.0,7274.21,5318.9
Ecuador,Apples,2020,1353.0,7163.86,5296.2
Ecuador,Apples,2021,1357.0,7191.7,5301.6
Ecuador,Apples,2022,1359.0,7209.93,5305.6
Ecuador,Apples,2023,1356.0,7188.5,5301.2
Ecuador,Apricots,2019,70.0,359.56,5112.7
Ecuador,Apricots,2020,68.0,349.05,5168.4
Ecuador,Apricots,2021,70.0,345.23,4964.3
Ecuador,Apricots,2022,69.0,345.96,5004.1
Ecuador,Apricots,2023,69.0,346.68,5043.6
Ecuador,Asparagus,2019,537.0,1606.86,2990.3
Ecuador,Asparagus,2020,572.0,1714.17,2998.9
Ecuador,Asparagus,2021,608.0,1805.13,2970.8
Ecuador,Asparagus,2022,672.0,2000.0,2975.9
Ecuador,Asparagus,2023,666.0,1984.9,2980.9
Ecuador,Avocados,2019,4415.0,26407.86,5981.1
Ecuador,Avocados,2020,4822.0,20352.48,4220.4
Ecuador,Avocados,2021,6005.0,42492.34,7076.1
Ecuador,Avocados,2022,4329.0,26439.99,6107.1
Ecuador,Avocados,2023,4550.0,26523.59,5829.3
Ecuador,Bananas,2019,183347.0,6583477.0,35907.2
Ecuador,Bananas,2020,160630.0,6023390.25,37498.6
Ecuador,Bananas,2021,169327.0,6717424.0,39671.3
Ecuador,Bananas,2022,174771.0,6122744.0,35033.0
Ecuador,Bananas,2023,183400.0,7198482.0,39250.2
Ecuador,Barley,2019,9198.0,13449.58,1462.2
Ecuador,Barley,2020,11155.0,14107.49,1264.7
Ecuador,Barley,2021,9707.0,14680.86,1512.3
Ecuador,Barley,2022,7636.0,11155.09,1460.8
Ecuador,Barley,2023,5920.0,8518.83,1439.0
Ecuador,"Beer of barley, malted",2019,171281.03645017848,650500.0,12705.65079886103
Ecuador,"Beer of barley, malted",2020,171281.03645017848,584500.0,12705.65079886103
Ecuador,"Beer of barley, malted",2021,171281.03645017848,611300.0,12705.65079886103
Ecuador,"Beer of barley, malted",2022,171281.03645017848,679100.0,12705.65079886103
Ecuador,Cabbages,2019,2029.0,12251.19,6037.2
Ecuador,Cabbages,2020,2034.0,12436.25,6113.1
Ecuador,Cabbages,2021,2044.0,12356.05,6044.6
Ecuador,Cabbages,2022,2036.0,12347.83,6064.9
Ecuador,Cabbages,2023,2038.0,12380.04,6074.1
Ecuador,Cantaloupes and other melons,2019,1594.0,16936.18,10626.3
Ecuador,Cantaloupes and other melons,2020,1613.0,17112.48,10606.9
Ecuador,Cantaloupes and other melons,2021,1620.0,17084.5,10548.7
Ecuador,Cantaloupes and other melons,2022,1609.0,16981.56,10550.9
Ecuador,Cantaloupes and other melons,2023,1599.0,16878.61,10553.1
Ecuador,Carrots and turnips,2019,6994.0,43573.2,6229.7
Ecuador,Carrots and turnips,2020,6811.0,42768.73,6279.1
Ecuador,Carrots and turnips,2021,6811.0,43033.25,6318.4
Ecuador,Carrots and turnips,2022,6872.0,43125.06,6275.3
Ecuador,Carrots and turnips,2023,6831.0,42975.68,6290.9
Ecuador,"Cassava, fresh",2019,13601.0,69863.16,5136.6
Ecuador,"Cassava, fresh",2020,14962.0,64273.0,4295.9
Ecuador,"Cassava, fresh",2021,17475.0,96210.0,5505.6
Ecuador,"Cassava, fresh",2022,17697.0,146299.78,8267.0
Ecuador,"Cassava, fresh",2023,18970.0,119431.36,6295.7
Ecuador,Castor oil seeds,2019,1876.0,3000.0,1599.1
Ecuador,Castor oil seeds,2020,1866.0,3000.0,1608.0
Ecuador,Castor oil seeds,2021,1882.0,3000.0,1594.2
Ecuador,Castor oil seeds,2022,1870.0,3000.0,1604.2
Ecuador,Castor oil seeds,2023,1859.0,3000.0,1614.1
Ecuador,Cauliflowers and broccoli,2019,9919.0,169724.75,17111.1
Ecuador,Cauliflowers and broccoli,2020,10094.0,183174.62,18146.9
Ecuador,Cauliflowers and broccoli,2021,7063.0,129763.9,18373.3
Ecuador,Cauliflowers and broccoli,2022,9089.0,135086.0,14862.6
Ecuador,Cauliflowers and broccoli,2023,9850.0,197220.56,20022.8
Ecuador,Cocoa beans,2019,525435.0,283679.55,539.9
Ecuador,Cocoa beans,2020,527347.0,327902.56,621.8
Ecuador,Cocoa beans,2021,543547.0,302093.9,555.8
Ecuador,Cocoa beans,2022,509179.0,337149.41,662.1
Ecuador,Cocoa beans,2023,516634.0,375719.14,727.2
Ecuador,"Coconuts, in shell",2019,2635.0,15000.0,5692.2
Ecuador,"Coconuts, in shell",2020,2586.0,14666.67,5672.3
Ecuador,"Coconuts, in shell",2021,2572.0,14555.56,5659.7
Ecuador,"Coconuts, in shell",2022,2598.0,14740.74,5674.9
Ecuador,"Coconuts, in shell",2023,2585.0,14654.32,5669.0
Ecuador,Cucumbers and gherkins,2019,591.0,4895.16,8285.3
Ecuador,Cucumbers and gherkins,2020,584.0,4777.42,8182.0
Ecuador,Cucumbers and gherkins,2021,589.0,4789.31,8134.1
Ecuador,Cucumbers and gherkins,2022,588.0,4820.63,8200.6
Ecuador,Cucumbers and gherkins,2023,587.0,4795.79,8172.2
Ecuador,Figs,2019,31.0,36.13,1169.6
Ecuador,Figs,2020,31.0,36.3,1164.3
Ecuador,Figs,2021,32.0,36.3,1130.5
Ecuador,Figs,2022,31.0,36.25,1154.5
Ecuador,Figs,2023,32.0,36.28,1149.6
Ecuador,Grapes,2019,79.0,555.0,7009.7
Ecuador,Grapes,2020,79.0,544.28,6930.6
Ecuador,Grapes,2021,78.0,543.35,7005.7
Ecuador,Grapes,2022,78.0,549.28,7071.1
Ecuador,Grapes,2023,78.0,555.21,7137.5
Ecuador,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,171281.03645017848,2300.0,12705.65079886103
Ecuador,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,171281.03645017848,2330.0,12705.65079886103
Ecuador,Lemons and limes,2019,4721.0,19671.98,4166.9
Ecuador,Lemons and limes,2020,5614.0,27913.52,4972.4
Ecuador,Lemons and limes,2021,4178.0,22402.88,5361.6
Ecuador,Lemons and limes,2022,5857.0,40342.05,6888.4
Ecuador,Lemons and limes,2023,4987.0,28107.46,5636.1
Ecuador,Lettuce and chicory,2019,2281.0,16748.02,7343.8
Ecuador,Lettuce and chicory,2020,2294.0,16895.01,7364.3
Ecuador,Lettuce and chicory,2021,2292.0,16820.51,7338.6
Ecuador,Lettuce and chicory,2022,2289.0,16821.18,7348.9
Ecuador,Lettuce and chicory,2023,2292.0,16845.57,7350.6
Ecuador,Linseed,2019,172.0,57.23,332.6
Ecuador,Linseed,2020,172.0,57.39,333.8
Ecuador,Linseed,2021,172.0,57.42,333.6
Ecuador,Linseed,2022,172.0,57.35,333.3
Ecuador,Linseed,2023,172.0,57.39,333.6
Ecuador,Lupins,2019,3562.0,1387.71,389.6
Ecuador,Lupins,2020,3511.0,1379.9,393.0
Ecuador,Lupins,2021,3502.0,1364.44,389.6
Ecuador,Lupins,2022,3489.0,1363.63,390.8
Ecuador,Lupins,2023,3476.0,1362.83,392.0
Ecuador,Oats,2019,1158.0,874.26,754.8
Ecuador,Oats,2020,1169.0,879.67,752.7
Ecuador,Oats,2021,1178.0,879.62,746.6
Ecuador,Oats,2022,1170.0,874.81,747.5
Ecuador,Oats,2023,1163.0,869.99,748.3
Ecuador,Oranges,2019,18444.0,133688.25,7248.5
Ecuador,Oranges,2020,14234.0,146159.38,10268.4
Ecuador,Oranges,2021,17032.0,117382.1,6891.7
Ecuador,Oranges,2022,16324.0,205539.0,12591.5
Ecuador,Oranges,2023,14142.0,165650.42,11713.3
Ecuador,Palm kernels,2019,171281.03645017848,109000.0,12705.65079886103
Ecuador,Palm kernels,2020,171281.03645017848,104000.0,12705.65079886103
Ecuador,Palm kernels,2021,171281.03645017848,85000.0,12705.65079886103
Ecuador,Palm kernels,2022,171281.03645017848,83000.0,12705.65079886103
Ecuador,Pears,2019,2341.0,7232.19,3089.1
Ecuador,Pears,2020,2298.0,7205.89,3136.2
Ecuador,Pears,2021,2319.0,7207.95,3108.2
Ecuador,Pears,2022,2319.0,7215.34,3111.0
Ecuador,Pears,2023,2312.0,7209.73,3118.4
Ecuador,"Peas, dry",2019,737.0,415.64,563.6
Ecuador,"Peas, dry",2020,1461.0,880.97,603.1
Ecuador,"Peas, dry",2021,1202.0,423.57,352.4
Ecuador,"Peas, dry",2022,1480.0,787.42,532.2
Ecuador,"Peas, dry",2023,1241.0,550.94,444.0
Ecuador,"Peas, green",2019,3679.0,11301.47,3071.9
Ecuador,"Peas, green",2020,5599.0,20141.94,3597.4
Ecuador,"Peas, green",2021,5762.0,17256.69,2994.8
Ecuador,"Peas, green",2022,2663.0,6946.46,2608.9
Ecuador,"Peas, green",2023,2485.0,5559.73,2237.0
Ecuador,Pineapples,2019,4047.0,46347.89,11453.5
Ecuador,Pineapples,2020,3270.0,104058.66,31819.0
Ecuador,Pineapples,2021,4905.0,206660.42,42133.4
Ecuador,Pineapples,2022,6093.0,295310.8,48470.3
Ecuador,Pineapples,2023,6374.0,507987.49,79693.7
Ecuador,Plantains and cooking bananas,2019,135813.0,749450.47,5518.3
Ecuador,Plantains and cooking bananas,2020,127895.0,722298.01,5647.6
Ecuador,Plantains and cooking bananas,2021,112045.0,763455.0,6813.8
Ecuador,Plantains and cooking bananas,2022,114526.0,857562.0,7487.9
Ecuador,Plantains and cooking bananas,2023,119637.0,840599.0,7026.2
Ecuador,Pomelos and grapefruits,2019,441.0,4818.62,10927.5
Ecuador,Pomelos and grapefruits,2020,439.0,4827.1,10983.6
Ecuador,Pomelos and grapefruits,2021,430.0,4746.74,11037.6
Ecuador,Pomelos and grapefruits,2022,432.0,4769.6,11045.1
Ecuador,Pomelos and grapefruits,2023,434.0,4792.46,11052.7
Ecuador,Potatoes,2019,19675.0,275345.67,13994.6
Ecuador,Potatoes,2020,24882.0,408313.3,16409.8
Ecuador,Potatoes,2021,19088.0,244749.0,12822.1
Ecuador,Potatoes,2022,17926.0,251433.39,14026.1
Ecuador,Potatoes,2023,17997.0,262037.99,14560.0
Ecuador,Quinoa,2019,2559.0,4504.83,1760.7
Ecuador,Quinoa,2020,5267.0,4902.91,930.8
Ecuador,Quinoa,2021,2390.0,1481.54,619.9
Ecuador,Quinoa,2022,837.0,883.53,1056.2
Ecuador,Quinoa,2023,458.0,378.4,826.0
Ecuador,Raw hides and skins of goats or kids,2019,171281.03645017848,28.28,29.0
Ecuador,Raw hides and skins of goats or kids,2020,171281.03645017848,14.04,29.0
Ecuador,Raw hides and skins of goats or kids,2021,171281.03645017848,57.63,29.0
Ecuador,Raw hides and skins of goats or kids,2022,171281.03645017848,23.7,29.0
Ecuador,Raw hides and skins of goats or kids,2023,171281.03645017848,28.53,29.0
Ecuador,Raw milk of goats,2019,171281.03645017848,816.17,464.0
Ecuador,Raw milk of goats,2020,171281.03645017848,561.14,575.0
Ecuador,Raw milk of goats,2021,171281.03645017848,1196.46,372.0
Ecuador,Raw milk of goats,2022,171281.03645017848,743.74,490.0
Ecuador,Raw milk of goats,2023,171281.03645017848,821.98,462.0
Ecuador,Rice,2019,257300.0,882400.0,3429.5
Ecuador,Rice,2020,312900.0,1072400.0,3427.3
Ecuador,Rice,2021,340300.0,1207000.0,3546.9
Ecuador,Rice,2022,337800.0,1252800.0,3708.7
Ecuador,Rice,2023,343050.0,1313000.0,3827.4
Ecuador,Rye,2019,130.0,81.6,629.5
Ecuador,Rye,2020,128.0,80.93,630.8
Ecuador,Rye,2021,128.0,81.19,632.7
Ecuador,Rye,2022,129.0,81.24,631.0
Ecuador,Rye,2023,128.0,81.12,631.5
Ecuador,Sesame seed,2019,22.0,17.88,804.1
Ecuador,Sesame seed,2020,22.0,17.82,804.7
Ecuador,Sesame seed,2021,22.0,17.83,804.8
Ecuador,Sesame seed,2022,22.0,17.84,804.5
Ecuador,Sesame seed,2023,22.0,17.83,804.7
Ecuador,Sorghum,2019,8333.0,14239.37,1708.9
Ecuador,Sorghum,2020,8203.0,13852.14,1688.7
Ecuador,Sorghum,2021,8245.0,13982.03,1695.8
Ecuador,Sorghum,2022,8260.0,14024.51,1697.9
Ecuador,Sorghum,2023,8236.0,13952.9,1694.2
Ecuador,Soya beans,2019,27020.0,39514.72,1462.4
Ecuador,Soya beans,2020,19682.0,27238.07,1383.9
Ecuador,Soya beans,2021,18807.0,20076.95,1067.5
Ecuador,Soya beans,2022,22113.0,29453.73,1332.0
Ecuador,Soya beans,2023,8665.0,13112.2,1513.2
Ecuador,Strawberries,2019,102.0,1462.18,14271.0
Ecuador,Strawberries,2020,102.0,1443.57,14152.2
Ecuador,Strawberries,2021,101.0,1438.45,14221.2
Ecuador,Strawberries,2022,102.0,1448.07,14214.8
Ecuador,Strawberries,2023,102.0,1443.36,14196.0
Ecuador,Sugar cane,2019,121812.0,9257700.24,75999.7
Ecuador,Sugar cane,2020,139406.0,11016167.04,79022.3
Ecuador,Sugar cane,2021,130398.0,11372505.11,87213.6
Ecuador,Sugar cane,2022,113148.0,7740492.1,68410.5
Ecuador,Sugar cane,2023,75222.0,6253732.36,83136.6
Ecuador,Sunflower seed,2019,131.0,233.7,1789.6
Ecuador,Sunflower seed,2020,129.0,229.8,1787.8
Ecuador,Sunflower seed,2021,129.0,230.65,1788.9
Ecuador,Sunflower seed,2022,129.0,231.38,1788.8
Ecuador,Sunflower seed,2023,129.0,230.61,1788.5
Ecuador,Sweet potatoes,2019,2088.0,4273.47,2047.0
Ecuador,Sweet potatoes,2020,2098.0,4174.41,1989.7
Ecuador,Sweet potatoes,2021,2097.0,4242.98,2022.9
Ecuador,Sweet potatoes,2022,2094.0,4230.28,2019.8
Ecuador,Sweet potatoes,2023,2097.0,4215.89,2010.8
Ecuador,"Tangerines, mandarins, clementines",2019,6988.0,27122.81,3881.3
Ecuador,"Tangerines, mandarins, clementines",2020,7009.0,27097.46,3865.9
Ecuador,"Tangerines, mandarins, clementines",2021,6785.0,26924.8,3968.5
Ecuador,"Tangerines, mandarins, clementines",2022,6822.0,27031.48,3962.4
Ecuador,"Tangerines, mandarins, clementines",2023,6859.0,27138.16,3956.3
Ecuador,Tea leaves,2019,836.0,1554.33,1860.3
Ecuador,Tea leaves,2020,847.0,1579.1,1864.3
Ecuador,Tea leaves,2021,843.0,1570.27,1862.1
Ecuador,Tea leaves,2022,842.0,1567.9,1862.3
Ecuador,Tea leaves,2023,844.0,1572.42,1862.9
Ecuador,Tomatoes,2019,1401.0,31591.41,22552.9
Ecuador,Tomatoes,2020,2579.0,38438.38,14905.4
Ecuador,Tomatoes,2021,1650.0,55277.2,33508.2
Ecuador,Tomatoes,2022,1809.0,52228.95,28865.8
Ecuador,Tomatoes,2023,1366.0,40078.81,29349.1
Ecuador,Watermelons,2019,4895.0,75000.96,15321.8
Ecuador,Watermelons,2020,5000.0,76974.93,15396.3
Ecuador,Watermelons,2021,5114.0,77605.5,15175.7
Ecuador,Watermelons,2022,5003.0,76527.13,15296.9
Ecuador,Watermelons,2023,5039.0,77035.85,15288.8
Ecuador,Wheat,2019,3085.0,5073.39,1644.6
Ecuador,Wheat,2020,6698.0,14647.0,2186.8
Ecuador,Wheat,2021,6038.0,10898.38,1805.1
Ecuador,Wheat,2022,4395.0,7431.0,1690.8
Ecuador,Wheat,2023,4035.0,3976.02,985.4
Egypt,Apples,2019,28057.0,701435.0,25000.0
Egypt,Apples,2020,32450.0,751200.0,23149.5
Egypt,Apples,2021,33703.0,863370.0,25616.7
Egypt,Apples,2022,35167.0,887600.0,25239.6
Egypt,Apples,2023,34804.0,892140.48,25633.0
Egypt,Apricots,2019,4509.0,76650.0,17000.0
Egypt,Apricots,2020,3850.0,66280.0,17215.6
Egypt,Apricots,2021,4550.0,66207.0,14551.0
Egypt,Apricots,2022,5385.0,69076.0,12827.8
Egypt,Apricots,2023,5492.0,74067.72,13485.6
Egypt,Artichokes,2019,16163.0,307100.0,19000.0
Egypt,Artichokes,2020,16550.0,311000.0,18791.5
Egypt,Artichokes,2021,17606.0,502189.0,28523.9
Egypt,Artichokes,2022,16683.0,465579.0,27907.1
Egypt,Artichokes,2023,16775.0,449800.35,26813.6
Egypt,Avocados,2021,210.0,1050.0,5000.0
Egypt,Avocados,2022,180.0,894.0,4966.7
